Klient;ID aukcie;ID ucastnika;Hodnota
343;1993;3997;388530
343;1994;3002;1113888.77
343;1994;4015;1113951.29
343;1995;3297;40302.5
343;1996;2934;787380.99
343;1996;3002;812208.74
343;1997;2934;645686.85
343;1997;3002;644176.59
343;1998;2934;568181.92
343;1998;3675;538565.5
343;1998;3702;534316.21
343;2000;3742;167332.55
343;2000;3889;168566.6
343;2000;4016;168082.72
343;2000;4017;167530
343;2000;4018;167663.88
343;2001;3742;354427.24
343;2001;3889;356481.4
343;2001;4016;360981.56
343;2001;4017;355502
343;2001;4018;355686.28
344;3564;7484;2195400
344;3564;7564;2193600
344;3564;474495;3754727.5
344;3566;6542;704000
344;3566;7177;705000
344;3566;474768;724000
344;3566;475181;600000
344;3566;475182;605000
344;3570;7425;6142000
344;3570;7433;6035000
344;3571;474914;30600
344;3571;475110;80500
344;3571;475131;68480
344;3572;475183;216300
344;3572;475184;172752
344;3572;475185;172740
344;3574;6542;4473000
344;3574;7064;4600081
344;3574;475182;4475000
344;3575;6461;49702
344;3575;6462;46956.9
344;3575;6479;46501
344;3575;7299;52842
344;3578;474750;12998578
344;3580;475138;511897.8
344;3580;475188;447000
344;3580;475189;271200
344;3581;6460;37520
344;3581;6462;44823.2
344;3581;6479;39430
344;3581;7299;34280
344;3582;7089;1054270
344;3582;7286;339096
344;3582;475191;346090
344;3582;475193;365952
344;3582;475194;143950
344;3583;7065;53000
344;3583;7144;40645
344;3583;7146;42150
344;3583;475163;45000
344;3585;7089;382727
344;3585;7286;332008
344;3585;475191;346090
344;3586;475197;1929000
344;3586;475201;2095138
344;3586;475202;1935000
344;3587;6460;21902
344;3587;6479;24108
344;3589;474754;244091
344;3589;475181;495000
344;3589;475182;637017
344;3590;6460;99185
344;3590;6461;64320
344;3590;6462;46206
344;3590;6463;5415
344;3590;6479;116678.55
344;3590;7299;28312
344;3591;475207;18856580
344;3591;475208;21789000
344;3592;7484;1811800
344;3592;7490;1815600
344;3592;7564;1979600
344;3595;7227;19865000
344;3595;475213;19867500
344;3598;475183;1274530
344;3598;475185;1220744.2
344;3599;7078;1863000
344;3599;475215;2470500
344;3599;475216;2826900
344;3599;475217;4451274
344;3599;475219;1919700
344;3599;475220;7846146
344;3601;6984;79702067.22
344;3601;7064;79191788
344;3601;474754;81761082
344;3601;475141;79249947.54
344;3601;475223;79290000
344;3604;7453;14685010
344;3604;475133;14010002
344;3604;475225;14035001
344;3604;475226;15730000
344;3607;6542;3769704
344;3607;7064;4234699
344;3607;7348;3789000
344;3607;474768;3771000
344;3608;7393;8095900
344;3608;474914;9761760
344;3608;475015;11025000
344;3608;475132;8789100
344;3608;475235;9446317
344;3609;7257;6482600.2
344;3609;60313;2382660
344;3609;60322;1350371.66
344;3609;60386;933631.6
344;3609;474720;4788109.58
344;3609;475104;1963150
344;3609;475107;1531454.24
344;3610;7399;640000
344;3610;475176;637000
344;3611;6542;1150000
344;3611;7348;1185000
344;3611;474754;1155000
344;3612;6542;1610000
344;3612;7062;1766953
344;3612;7064;1495000
344;3612;7348;2194515
344;3612;474754;1500000
344;3613;6542;18960330
344;3613;6986;19892000
344;3613;7062;19155199.07
344;3613;7064;18900000
344;3613;474768;19068000
344;3614;474566;10698651
344;3614;475029;10749567.2
344;3614;475133;12230161
344;3614;475240;13552299.12
344;3615;474914;95650
344;3615;474918;140650
344;3615;475110;98600
344;3615;475111;93650
344;3615;475241;70250
344;3616;7139;5311790
344;3616;475242;3834718
344;3617;7081;3445062.97
344;3617;60438;3773525.35
344;3617;474763;2944574.45
344;3617;474808;3370184.92
344;3618;7139;5219000
344;3618;475242;3750840
344;3619;7072;7073033.0133333
344;3619;7073;10128983.1795
344;3619;474475;9829016.9783333
344;3619;474476;6142461
344;3619;474747;5083712
344;3619;475243;31100
344;3620;7065;104000
344;3620;7144;98520
344;3620;474783;98500
344;3620;475163;110000
344;3622;7086;1753929
344;3622;7453;1842725
344;3622;7455;1807922.5
344;3622;474588;1568975
344;3624;7139;266400
344;3624;475213;221000
344;3625;7089;138500
344;3625;7321;131900
344;3626;7086;310504
344;3626;7453;332462
344;3626;7455;336237.7
344;3626;474588;233034.72
344;3626;475248;288109
344;3626;475249;342704.19
344;3628;6542;1155000
344;3628;7064;1160766
344;3629;7072;8521776
344;3629;7073;14077264
344;3629;474475;2845097.9
344;3629;474476;4921860
344;3629;474482;454630
344;3629;474747;4658914
344;3629;475008;6238940
344;3629;475243;334230
344;3629;475244;1503515
344;3630;7086;105700
344;3630;7453;121070
344;3630;475248;105450
344;3632;7262;138817
344;3632;60411;128764
344;3632;474842;12616
344;3632;475102;43967.64
344;3634;7310;21206498
344;3634;7423;20270355
344;3634;7604;22827061
344;3634;475251;23110161
344;3639;7229;2175
344;3639;7474;2300
344;3639;60411;2375
344;3643;7086;1286855
344;3643;7453;1295956
344;3643;7455;1297859
344;3643;475248;1733872
344;3644;7072;426200
344;3644;7073;4039873
344;3644;474475;4533022
344;3644;474476;1791967
344;3644;475243;1966719
344;3647;7253;404000
344;3647;475130;852000
344;3649;7073;6048380
344;3649;474475;3471884
344;3649;474476;2592092
344;3650;474999;322103
344;3651;7310;1181500
344;3651;7428;1150338
344;3651;474671;874400
344;3651;474682;826280
344;3651;475260;865480
344;3653;6542;699000
344;3653;7064;701001
344;3653;474754;951286.86
344;3653;475181;1272208
344;3654;475149;60900
344;3654;475151;60500
344;3657;7310;1265400
344;3657;7362;1370000
344;3657;7423;1355000
344;3657;7428;1488000
344;3658;7144;246250
344;3658;474783;245650
344;3658;475246;250000
344;3660;7484;1196940
344;3660;7490;1231100
344;3660;7517;1414240
344;3660;7564;1295100
344;3661;474671;684900
344;3661;475263;686433
344;3662;475011;66900
344;3662;475265;66600
344;3663;475183;1380150
344;3663;475185;1354874.95
344;3665;7362;4705000
344;3665;7428;4725000
344;3666;7086;632765
344;3666;7455;640290.7
344;3666;475249;678160
344;3668;7062;1361468
344;3668;7310;1986000
344;3668;7362;1960000
344;3668;7393;1598600
344;3668;7428;1226800
344;3668;7521;1495000
344;3668;475271;1306000
344;3668;475274;1994000
344;3668;475277;1615100
344;3669;6542;46550000
344;3669;7062;69477125.58
344;3669;7064;46200000
344;3669;475141;53700000
344;3669;475279;46400000
344;3670;7086;109563.13
344;3670;7453;136704
344;3670;7455;121728.3
344;3671;7081;993573.62
344;3671;7086;700641
344;3671;7191;897955
344;3671;7373;139135
344;3671;7453;874664
344;3671;7455;855809.37
344;3671;60438;849778.84
344;3671;474671;1017680
344;3671;474682;1173435
344;3671;474763;884114
344;3671;474809;985108.98
344;3672;7062;5155119
344;3672;7064;5060000
344;3672;475141;5055000
344;3673;7086;198568
344;3673;7453;182966
344;3673;7455;234460
344;3673;474671;293435
344;3674;6542;2217000
344;3674;7062;3549880.01
344;3674;7064;2220000
344;3675;7348;430000
344;3676;6542;425000
344;3676;7175;484500
344;3676;7254;430000
346;504;3427;806950.693
346;504;3428;798249.791
346;504;3429;218045
346;504;3434;663279.4732
346;504;3679;886338.8
346;504;3680;556890.11
346;504;3681;915059.7232
346;504;3682;607052.8706
346;504;3683;833104.831
346;504;3684;754693.4
346;504;3685;742131.1905
346;504;3686;768075.7033
346;505;3454;14828424.12
346;505;3458;20048486.6
346;505;3459;20020789.42
346;505;3460;14772690.4
346;505;3689;15498035.4
346;506;3498;5793766.4
346;507;3436;171644
346;507;3440;169300.5
346;508;3436;157181.96
346;508;3440;189357.64
346;509;3498;5791126.4
346;509;3690;2556796.8
346;510;3142;2801702
346;510;3143;2771343
346;510;3146;2727973
346;510;3148;2701951
346;510;3314;2749658
346;510;3691;2719299
346;510;3692;2688940
346;510;3693;2753995
346;512;3695;65500
346;512;3705;66900
346;513;3699;2132814.5
346;513;3701;182829
346;513;3703;835725.2
346;513;3706;2146885.2
346;514;3145;6110991
346;514;3146;6130350
346;514;3148;6022800
346;514;3692;6117444
346;518;3716;16460.4
346;518;3717;6000
346;518;3718;498214.5
346;518;3719;340682
346;518;3720;351925
346;518;3721;355844.7
346;519;3707;2283375
346;519;3708;4606501.1
346;519;3709;2631524
346;519;3710;5347190
346;519;3711;5722212.5
346;519;3712;8581575
346;519;3713;5938765
346;519;3714;5234875
346;520;3722;26850.84
346;520;3723;24103.31
346;520;3724;19044.6
346;520;3725;24757.09
346;520;3726;42320.05
346;521;3727;65522.484
346;521;3728;66472.38
346;521;3729;66152.268
346;521;3731;74933.316
346;522;3722;298534.58
346;522;3725;267955.82
346;522;3733;336473.35
346;522;3734;322277.08
346;522;3735;176787.36
346;523;3736;19075
346;523;3737;932956.4674
346;523;3738;819162.1045
346;523;3739;678935.4049
346;523;3740;776307.16
346;523;3741;794393.2008
346;523;3742;762526.44
346;523;3743;759932.4588
346;523;3744;830091.37
346;524;3745;956499.8
346;524;3746;295496
346;524;3747;120240
346;524;3748;980994.8
346;524;3749;1299427
346;524;3750;335007.2
346;526;3751;8952730
346;526;3752;8982730
346;527;3638;0.77
346;527;3639;1.45
346;527;3640;1
346;527;3641;0.69
346;527;3643;0.7
346;528;3638;1.64
346;528;3639;1.97
346;528;3640;1.99
346;528;3641;1.66
346;528;3643;1.65
346;529;3571;44.79
346;529;3574;44.8
346;529;3577;45.774
346;529;3756;74
346;529;3757;70.1
346;530;3142;2240794
346;530;3143;2098270
346;530;3146;2106188
346;530;3148;2114106
346;530;3314;2090352
35;1100;4334;1516185
35;1100;4335;1562040
35;1100;4338;1548000
35;1101;4404;65050
35;1101;4568;65250
35;1103;4568;63200
35;1104;4334;1464828.75
35;1104;4335;1183000
35;1104;4339;1179500
35;1104;4341;1207500
35;1104;4388;1225000
35;1105;4339;1520000
35;1105;4388;1536000
35;1105;4582;1562256
35;1106;4327;96560
35;1106;4579;96640
35;1107;4335;819600
35;1107;4338;824000
35;1107;4388;851000
35;1107;4576;861052
35;1108;4339;104880
35;1108;4588;104400
35;1109;4585;54700
35;1110;4334;1615400
35;1110;4335;1324640
35;1110;4339;1746916
35;1110;4388;1416000
35;1110;4576;1044340
35;1111;4334;424000
35;1111;4561;423450
35;1113;4334;1984824
35;1113;4591;1982880
35;1114;4339;322350
35;1114;4585;312000
35;1114;4586;309000
35;1114;4587;312750
35;1115;4568;128500
35;1116;4227;9776000
35;1116;4327;11380000
35;1116;4592;9740477.25
35;1117;4334;221890
35;1117;4335;301800
35;1118;4339;108800
35;1118;4588;108880
35;1119;4578;164450
35;1119;4585;165150
35;1121;4350;1119125
35;1121;4409;1119115
35;1122;4334;79950
35;1122;4591;80100
35;1123;4334;228480
35;1123;4341;228640
35;1124;4335;137150
35;1124;4339;139100
35;1124;4341;146250
35;1124;4388;137800
35;1124;4576;144950
35;1125;4335;967320
35;1125;4338;994680
35;1125;4339;586040
35;1125;4341;796000
35;1125;4388;326200
35;1125;4576;780880
35;1125;4583;661360
35;1126;4327;292744
35;1126;4334;370583.4
35;1126;4561;364057
35;1127;4334;139360
35;1127;4561;129168
35;1128;4227;9840450
35;1128;4592;9837563.4
35;1129;4334;14455
35;1129;4341;14490
370;1001;1670;2557
370;1001;1781;2999.99
370;1001;2239;2350
370;1002;2275;5198
370;1003;2273;11800
370;1004;1902;25500
370;1006;1659;2430
370;1007;2201;12780
370;1007;2203;12790
370;1007;2276;13360
370;1007;2277;12920
370;1008;2202;13500
370;1008;2240;13690
370;1008;2277;13350
370;1008;2279;13340
370;1009;777;4221
370;1009;2290;4220
370;1010;1795;2755
370;1010;2281;2750
370;1011;2282;300
370;1012;777;1700
370;1012;1694;1710
370;1014;771;900
370;1015;777;450
370;1018;1680;604000
370;1018;1812;654994.35
370;1018;1855;679000
370;1018;1856;689900
370;1018;1857;604900
370;1020;1689;5624.64
370;1020;2289;5571.72
370;1020;2291;6426
370;1021;619;4556.95
370;1021;624;6355.77
370;1021;2293;6356.65
370;1021;2294;4553.5
370;1022;2287;412696.75
370;1022;2288;438277.87
370;1024;1689;5624.64
370;1024;2289;4082.4
370;1024;2291;4120.2
370;1026;1688;12000
370;1026;1703;10400
370;1026;2295;10100
370;1028;1842;10115
370;1028;1843;10279.84
370;1028;1844;10606.2
370;1029;1838;15879
370;1029;1839;15880
370;1030;474;3310
370;1030;2305;3720
370;1032;1758;139200
370;1033;2287;383550
370;1033;2307;345300
370;1033;2308;345500
370;1034;1781;17499.95
370;1034;2239;17499.94
370;1035;1758;68046
370;1037;1848;20889.99
370;1037;2310;20890
370;1038;1804;37297
370;1039;2201;11700
370;1039;2312;12660
370;1039;2313;11650
370;1040;2201;6728
370;1040;2292;6777
370;1040;2314;150000
370;1041;2315;11624.29
370;1042;2316;7400
370;1042;2372;7500
370;1043;1703;41411
370;1044;792;4294.06
370;1044;2370;4413.67
370;1044;2373;4083.56
370;1045;2239;16915.2
370;1047;2371;5370
370;1048;2375;3834.6
370;1049;967;47195.5
370;1049;978;32989
370;1049;1710;32700
370;1051;2377;10100
370;1051;2381;10236
370;1052;1878;331450.28
370;1052;2384;331725.28
370;1053;1758;136248
370;1054;789;9340
370;1054;2386;9390
370;1055;791;48905.59
370;1056;2382;72969
370;1056;2385;72973.97
370;1057;1878;313400
370;1058;1650;68999
370;1058;1878;69001
370;1059;1688;17600
370;1059;2388;17700
370;1060;1604;1900
370;1061;1604;1900
370;1061;2394;3100
370;1062;777;10650
370;1062;1600;10600
370;1063;1597;970
370;1064;1591;950
370;1065;776;1800
370;1065;1586;4000
370;1065;2398;1000
370;1065;2409;3950
370;1066;776;1150
370;1066;1586;1000
370;1066;1600;6400
370;1066;2398;1000
370;1066;2408;6450
370;1066;2410;3500
370;1067;776;2700
370;1067;1600;3600
370;1067;1723;3500
370;1067;2398;1000
370;1068;776;2900
370;1068;1600;2800
370;1068;2398;8200
370;1068;2405;8180
370;1069;1736;951
370;1070;1111;4450
370;1070;2397;4500
370;1070;2399;11000
370;1071;2392;7428
370;1071;2401;7257.6
370;1071;2402;5184
370;1072;2389;3938.4
370;1074;2395;10506.21
370;1075;1688;16300
370;1075;2388;16500
370;1076;2201;8223
370;1076;2202;8121
370;1076;2240;8020
370;1076;2312;8069
370;1077;2411;29752
370;1077;2412;35850
370;1077;2413;29800
370;1078;2316;24581.72
370;1078;2415;24503.14
370;1079;2242;2900
370;1079;2292;2899
370;1079;2312;3969
370;1080;2312;1677.72
370;1081;1781;16535
370;1082;1758;24202.52
370;1083;1357;275000
370;1083;2416;158450.76
370;1085;481;1692124.3433
370;1086;481;683250.41
370;1087;1626;3540
370;1087;1627;2362
370;1087;1630;2386
370;1087;1755;2297.2
370;1087;2216;3893
370;1087;2417;3067
370;1088;967;29879.99
370;1088;1710;25490
370;1088;2420;25900
370;1091;2421;21900
370;1092;2201;17710
370;1092;2202;18090
370;1092;2203;18100
370;1092;2240;18120
370;1092;2279;17700
370;1092;2312;17990
370;1093;777;40
370;1094;777;40
370;1094;1694;41
370;1095;1795;51
370;1095;2437;50
370;1096;777;10
370;1097;2282;10
370;1098;2429;10
370;1099;771;15
370;1099;2435;15
370;1100;292;14749
370;1100;388;16933
370;1100;2425;24150
370;1100;2426;14700
370;1100;2427;16098
370;1101;2430;25740
370;1102;1330;17200
370;1102;1708;17000
370;1106;2445;1002589.86
370;1106;2446;855720.89
370;1107;2440;148480
370;1107;2441;115000
370;1107;2444;109500
370;1108;2445;272316.11
370;1109;2445;847969
370;1109;2446;846970
370;1110;2445;272150
370;1111;324;29000
370;1111;1321;21900
370;1111;2453;22000
370;1114;2449;5690
370;1114;2451;5740
370;1115;1111;10800
370;1115;1811;10850
370;1115;2399;11700
370;1115;2448;19800
370;1116;800;454000
370;1116;1788;416400
370;1116;1790;419889.24
370;1116;2447;453999.99
370;1117;1330;13999
370;1117;2395;14000
370;1117;2453;19400
370;1117;2454;24534.86
370;1117;2455;24462.52
370;1118;798;167982.36
370;1118;1788;165000
370;1118;2384;165300
370;1119;798;85119
370;1120;1788;165000
370;1120;2457;129683.26
370;1121;2457;16586.5
370;1122;2457;11872
370;1124;2421;13600
370;1125;1758;48758.87
370;1126;1781;78990
370;1126;2452;78989
370;1127;1688;25000
370;1127;2466;24095
370;1127;2476;27640.81
370;1127;2479;24090
370;1128;1604;1800
370;1129;1723;12000
370;1129;2394;12100
370;1130;777;900
370;1131;2471;900
370;1132;1591;901
370;1133;2467;920
370;1134;1586;950
370;1135;2408;900
370;1136;1598;10160
370;1136;2405;10110
370;1136;2475;1620
370;1137;1600;2400
370;1137;2472;2350
370;1138;1736;901
370;1139;2486;0.12
370;1140;1723;9050
370;1140;2394;9021
370;1141;1758;26495.6
370;1142;220;5140
370;1142;1630;6961
370;1142;1755;5138
370;1142;2492;6823
370;1143;2491;19382.68
370;1144;2493;13000
370;1145;239;1978675.2
370;1145;2320;1990342.4
370;1146;416;441200
370;1146;2320;430000
370;1147;1571;345000
370;1147;2320;359000
370;1147;2494;350000
370;1148;1571;282200
370;1148;2320;282100
370;1149;1571;29999
370;1149;2320;73040
370;1149;2494;155888.64
370;1149;2495;34800
370;998;474;10600
370;998;2228;8150
370;998;2278;8170
374;89;73;0
374;89;269;0
374;89;361;0
374;89;1167;0
374;90;73;0
374;90;269;0
374;90;361;0
374;90;1167;0
374;91;580;12.14
374;92;669;41.2
374;92;1159;34.32
374;93;1160;23476
374;94;1158;21.45
374;95;580;120.6
374;95;1158;105.9
374;96;646;2130
378;3560;9539;112
378;3560;9700;99.99
378;3560;9702;75
378;3560;9703;96
378;3560;9704;72
378;3560;9705;100000000
378;3571;9551;39539
378;3571;9552;38318.2
378;3571;9706;27793
378;3571;9717;15957.8
378;3571;9718;0
378;3572;9706;2278
378;3572;9723;2301.8
378;3572;9724;2478.6
378;3572;9725;3706
378;3574;9727;337.2
378;3574;9728;175.12
378;3574;9729;204.412
378;3575;9727;8188.09
378;3575;9728;8904.31
378;3575;9729;8452.088
378;3576;9403;16500
378;3576;9442;16400
378;3576;9477;16100
378;3576;9731;13000
378;3577;9403;18100
378;3577;9409;18000
378;3577;9469;12000
378;3577;9477;12100
378;3577;9493;12000
378;3577;9697;14000
378;3577;9733;13100
378;3580;9403;17500
378;3580;9409;16700
378;3580;9477;15900
378;3580;9493;16300
378;3580;9684;16200
378;3580;9699;17400
378;3580;9734;15000
378;3581;9403;22200
378;3581;9414;12100
378;3581;9735;15100
378;3581;9736;12200
378;3581;9737;12100
378;3581;9738;12300
378;3581;9740;12100
378;3581;9741;22100
378;3583;9403;12100
378;3583;9409;13800
378;3583;9414;15800
378;3583;9477;12100
378;3583;9493;12200
378;3583;9553;14100
378;3583;9698;12300
378;3583;9731;12000
378;3583;9735;15700
378;3583;9741;15000
378;3583;9744;12000
378;3585;9403;22500
378;3585;9409;23000
378;3585;9477;12100
378;3585;9493;12000
378;3585;9553;19100
378;3585;9684;19600
378;3585;9735;12100
378;3585;9741;21600
378;3585;9746;12000
378;3586;9403;12000
378;3586;9409;17600
378;3586;9493;13100
378;3586;9553;16200
378;3586;9684;12500
378;3586;9735;16100
378;3586;9741;17500
378;3587;9409;17100
378;3587;9477;15400
378;3587;9493;17000
378;3587;9748;16100
378;3588;9403;7000
378;3588;9409;12200
378;3588;9493;7000
378;3588;9509;7100
378;3588;9697;10000
378;3588;9735;8000
378;3588;9749;12100
378;3588;9750;11700
378;3588;9751;11900
378;3593;9403;17000
378;3593;9409;15700
378;3593;9493;17300
378;3593;9697;17500
378;3593;9760;14900
378;3594;9403;27000
378;3594;9493;12100
378;3594;9762;25500
378;3595;9403;16000
378;3595;9409;17700
378;3595;9767;17500
380;171;52;4332069.6
380;171;81;4332269.8
380;172;39;6269994
380;172;40;6214338
380;172;51;6214356
380;172;52;6332382
380;172;53;6214374
380;173;40;19381390
380;173;51;19381600
380;174;39;3510246.1
380;175;40;6555372.8
380;175;51;6554966.2
380;175;52;6555470
380;175;53;6567432
380;176;52;1862827
380;176;81;1863200
380;177;84;722000
380;178;39;3564145
380;178;52;3528785
380;178;53;3528850
380;179;39;9373800
380;179;40;9229470
380;179;51;9325350
380;179;52;9329940
380;179;53;6171000
380;179;107;9320250
380;179;119;6213330
380;180;49;6113683
380;181;48;11260709.4
380;182;120;320000
380;182;121;582120
380;182;122;632082
380;183;52;768364
380;184;52;4301562
380;185;39;2094434
380;186;39;5103920
380;186;40;5053960
380;186;51;5065620
380;186;107;5053150
380;186;123;5150900
380;187;125;392400
380;187;126;396000
380;188;51;2800000
380;191;127;2795134
380;192;39;6833220
380;192;40;6833232
380;192;51;6833544
380;192;52;6867852
380;192;53;6912000
380;193;39;6806352
380;193;40;6806364
380;193;51;6833016
380;193;52;6931476
380;193;53;6833040
380;194;39;6998000
380;194;40;6966000
380;194;51;6980400
380;194;52;6966600
380;195;47;484650.06
380;195;128;449733.26
380;196;40;4651752
380;196;112;4641000
380;197;47;466867.95
380;197;128;399562.55
380;198;39;2091790.8
380;198;51;2092608.9
380;198;52;2099941.5
380;199;39;3133760.25
380;199;40;3133782.575
380;199;51;3149410.075
380;200;52;2286253.42
380;200;53;2285948.28
380;201;52;1365916.8
380;201;53;1366358.4
380;202;40;1102820.4
380;202;51;1102812.48
380;202;52;1114470.72
380;202;53;1117512
380;203;48;2605425.9
380;204;129;4057010.57
380;204;130;4086954.48
380;205;99;3.886
380;205;110;3.9
380;206;129;3480800
380;206;130;3516000
380;208;39;13615030
380;208;40;13614120
380;208;53;13630500
380;209;39;16676816
380;209;51;16676868
380;209;52;17051320
380;209;53;17050800
380;210;39;6319930
380;210;53;6320000
380;211;39;1971044
380;211;40;1972378
380;211;51;1971676
380;212;84;1694420
380;213;131;198720
380;213;132;146900
380;213;133;154720
380;213;134;146000
380;214;39;701940
380;214;40;697780
380;214;51;698460
380;214;53;701000
380;215;39;10208900
380;215;52;10371800
380;215;53;10208800
380;216;49;7444300
380;216;53;8864140
380;216;119;7488670
380;217;51;24823200
380;217;52;24970800
380;217;53;24823400
380;218;51;3552300
380;218;52;3610800
380;218;53;3555000
380;219;84;1488789
380;220;51;9642372
380;220;52;9677232
380;220;53;9642240
380;221;52;1992984
380;221;81;1992980
380;222;99;139210.13
380;222;110;145736.06000001
380;224;84;4830000
380;225;52;574368
380;225;81;574240
380;226;51;4691412
380;226;92;4691124
380;227;135;13752570
380;228;99;150929.3
380;228;110;160580.3
380;229;40;24740300
380;229;52;24802960
380;229;53;24741600
380;230;39;480000
380;230;40;405840
380;230;52;405960
380;230;53;1686000
380;230;119;570000
380;231;39;4536681
380;231;51;4536702
380;231;52;4564085
380;232;39;273868.5
380;232;51;273869
380;233;51;17418400
380;233;52;17529520
380;233;53;17419520
380;234;136;8067276
380;235;39;17142196
380;235;51;17142248
380;235;52;17636433
380;235;53;17635991
380;236;52;7547642.5
380;236;81;7547645.5
380;237;51;18886560
380;237;52;21010080
380;237;53;18886980
380;238;39;23446010
380;238;40;22747760
380;238;51;22747270
380;238;52;23494520
380;238;53;23407300
380;238;107;22946700
380;241;90;377917
380;241;138;247000
380;241;139;416000
380;241;140;246999
380;241;141;518981.09
380;242;90;75900
380;242;138;64559.63
380;242;139;88458.53
380;242;140;64559
380;242;141;98284.9
380;242;142;89900
380;243;90;118000
380;243;138;97972.15
380;243;139;123240.34
380;243;140;125459.28
380;243;141;154428
380;243;142;120000
380;244;18;241500
380;244;78;401528.48
380;244;145;242999.55
380;245;88;111624.6
380;245;90;150000
380;245;138;109000
380;245;139;186042.35
380;245;140;171756.72
380;245;141;173491.73
380;245;142;108500
380;246;88;158281.34
380;246;90;210000
380;246;138;157467.79
380;246;139;239565.79
380;246;140;225858.24
380;246;141;227630.34
380;246;142;157200
380;246;143;158180
380;246;144;302577.72
380;247;88;114580
380;247;90;120000
380;247;138;115465.06
380;247;139;162315.6
380;247;140;132329.76
380;247;141;159711.54
380;247;143;115726.01
380;248;10;139500
380;248;90;165968
380;248;137;139499
380;248;138;145030.22
380;248;139;209563.62
380;248;140;144881
380;248;141;195606.54
380;248;144;213000
380;249;10;160000
380;249;90;250500
380;249;137;164999
380;249;138;211176.71
380;249;139;273231.41
380;249;140;230407.15
380;249;141;244235.28
380;249;144;288000
380;251;39;8956228.8
380;252;69;1384110
380;252;70;1384111
380;252;146;1397000
383;4050;6984;46800
383;4050;6987;39600
383;4050;6988;40200
383;4050;9851;42800
383;4051;6984;41200
383;4051;6987;39500
383;4051;6988;39900
383;4052;6988;38200
383;4052;9851;38100
383;4054;9899;21401.35
383;4054;9900;21165.8
383;4054;9940;21344.9
383;4055;9797;6315.2
383;4055;9845;6079.7
383;4055;9846;9391.9
383;4056;9878;16704
383;4056;9879;16740
383;4057;6988;171200
383;4057;9851;171500
383;4058;9862;12076.52
383;4058;10030;11451.1
383;4059;10088;56635
383;4059;10089;56755
383;4059;10106;58980
383;4060;6987;16500
383;4060;6988;17225
383;4060;10035;16475
383;4061;9899;20237.6
383;4061;9900;17275.3
383;4061;9940;18093.4
383;4062;9900;84703.5
383;4062;9940;84841
383;4063;6984;255994
383;4063;6988;239800
383;4063;9851;240400
383;4065;10003;970300
383;4065;10060;833410
383;4065;10091;896535
383;4065;10109;971075
383;4066;6987;81200
383;4066;6988;86450
383;4066;9851;81000
383;4067;10109;24000
383;4067;10111;48000
383;4069;9878;16781
383;4069;9879;16445
383;4070;9878;5040
383;4070;9879;0
383;4071;6984;87900
383;4071;6988;87800
383;4072;10093;1725100
383;4072;10094;1727700
383;4072;10095;1821300
383;4072;10096;1846000
383;4072;10114;1779700
383;4073;9878;3947
383;4073;9879;3890
383;4074;6984;33820
383;4074;6987;28000
383;4074;6988;28500
383;4074;9851;28350
383;4074;10115;28750
383;4076;10093;2073500
383;4076;10094;0
383;4076;10096;2190500
383;4076;10097;2078700
383;4077;6984;32140
383;4077;6987;26000
383;4077;6988;26600
383;4077;9851;25200
383;4077;10115;25300
383;4078;6988;115500
383;4078;9851;109800
383;4079;9900;14281
383;4079;9940;14327.6
383;4079;10116;17722
383;4080;9900;29776.5
383;4080;9940;30059.4
383;4081;6984;65050
383;4081;10084;52300
383;4082;9920;303800
383;4082;9921;302750
383;4082;10077;318500
383;4082;10081;525000
383;4083;6987;57500
383;4083;6988;57900
383;4085;9862;2466.8
383;4085;9993;1850.625
383;4087;9862;35860
383;4087;10088;31290
383;4087;10089;32170
383;4087;10106;36110
383;4087;10119;32400
383;4088;6984;34435
383;4088;6988;29000
383;4089;6988;99000
383;4089;10120;98700
383;4090;10060;871972.92
383;4090;10108;865962.64
383;4090;10109;872641.65
383;4090;10121;733741.5
383;4091;6988;39100
383;4091;10122;39400
383;4092;10003;1331759.2
383;4092;10060;1333530.4
383;4092;10109;1309086
383;4092;10121;1214183.9
383;4093;10003;2453698
383;4093;10060;3312855
383;4093;10108;2543585.2
383;4093;10109;3299036
383;4093;10121;1903460
383;4094;6984;39750
383;4094;6988;33400
383;4094;9851;33300
383;4094;10122;36480
383;4097;10060;51000
383;4097;10108;234600
383;4097;10109;229500
383;4098;6984;51400
383;4098;6988;51200
383;4098;10122;51600
383;4099;9878;10530
383;4099;9879;7620
383;4099;10123;7542
383;4100;6984;90550
383;4100;6988;80450
383;4100;9851;80250
383;4100;10122;43900
383;4103;9878;32955
383;4103;9879;29717
383;4103;10123;29160.7
383;4104;6984;18190
383;4104;6988;15850
383;4104;9851;15950
383;4104;9929;18000
383;4105;9878;8764
383;4105;9879;8120
383;4105;10123;8370
383;4106;10122;51550
383;4106;10124;51600
383;4107;10088;56500
383;4107;10089;211175
383;4107;10125;213435
383;4108;10088;598061.2
383;4108;10089;777104
383;4108;10125;723570
383;4109;10088;1195681.5
383;4109;10089;1507100.7
383;4109;10106;1514760
383;4110;10088;2319254.8
383;4110;10089;2927728.6
383;4110;10125;2955066.4
383;4112;10088;149404.4
383;4112;10089;292616.8
383;4112;10125;321996.4
383;4113;9878;6014
383;4113;9879;0
383;4113;10123;5281.6
383;4114;9862;10184.55
383;4114;10088;11839.25
