Klient;ID aukcie;Úèastník;Hodnota
397;2232;6957;14017.3
397;2232;7337;14018.4
397;2232;7338;14850
397;2232;7338;5509.24
397;2232;7338;7795.04
397;2233;7959;157860
397;2234;7945;45810.24
397;2234;7946;53550
397;2234;7979;45812.62
397;2235;8116;98748
397;2236;7910;82560
397;2237;7907;489600
397;2238;7882;692626.8
397;2239;7963;442080
397;2239;8111;443160
397;2240;7878;120600
397;2240;8043;122388
397;2240;8118;120708
397;2240;8043;53668.8
397;2240;8118;53520
397;2240;8043;158529.6
397;2240;8118;158400
397;2240;8119;60196.8
397;2241;7844;178972.38
397;2241;8120;148595
397;2242;7844;41054.3
397;2242;7849;41103.9
397;2242;7844;108661
397;2242;7846;108860.4
397;2242;7972;55000
397;2242;7844;13350
397;2242;7846;14600
397;2242;8121;13300
397;2243;7946;49000
397;2243;8122;48900
397;2244;7877;232080
397;2244;7880;231600
397;2244;7877;78942
397;2244;7880;78960
397;2244;7880;20592
397;2244;7877;18000
397;2244;7880;15192
397;2244;8043;196457.1
397;2244;7880;23826
397;2244;8043;23826
397;2244;7878;4440
397;2244;7896;4536
397;2244;7896;1548
397;2244;8043;99912
397;2244;7880;25380
397;2245;7880;268080
397;2247;8124;22800
397;2248;8125;677823.6
397;2249;6955;253549
397;2249;8111;207500
397;2249;8126;206500
397;2249;6955;12998
397;2249;8111;13000
397;2250;7880;23820
397;2250;8043;23826
397;2251;7878;15960
397;2251;8128;15948
397;2251;7878;3120
397;2251;8128;1968
397;2251;8124;29760
397;2251;8129;29400
397;2251;7935;139920
397;2251;8043;195600
397;2251;7878;3072
397;2251;7936;33000
397;2251;7892;5832
397;2252;7963;191376
415;3414;9233;20775719.7
415;3414;9234;20774195.71
415;3414;9235;21625943.1
415;3414;9236;20705945.9
415;3415;9058;519209.58
415;3415;9059;518657.19
415;3415;9064;519887.37
415;3415;9068;522775.47
415;3415;9058;515315.51
415;3415;9059;516063.9
415;3415;9064;517287.93
415;3415;9068;520161.59
415;3418;9245;2237031
415;3418;9246;2199472
415;3418;9248;1923031
415;3419;6822;43080
415;3419;9242;1814248
445;1182;1861;2225000
445;1184;1806;2318000
445;1184;1896;2420000
445;1184;1947;2346000
445;1184;2041;2315000
445;1186;2067;5510000
445;1187;1860;172400
445;1187;1896;164780
445;1187;1952;151000
445;1187;1974;174872
445;1188;1858;18935000
445;1188;1859;16723230
445;1188;1860;16920000
445;1188;1861;16735000
445;1188;1896;17300000
445;1188;2101;16750000
445;1189;2102;700000
445;1189;2103;850000
445;1190;1858;9490000
445;1190;1860;9330000
445;1190;1861;10297100
445;1190;2101;9340000
445;1191;1860;581700
445;1191;1861;548020
445;1191;1954;556000
445;1192;1860;550600
445;1192;1896;488980
445;1192;1974;505330
445;1193;1858;9680000
445;1193;1860;10460164
445;1193;1861;9865660
445;1193;1896;9650000
445;1193;2101;11018617
445;1194;1860;1962500
445;1194;1861;2270000
445;1194;1863;2072236
445;1194;2101;1965000
445;1195;2104;469700
445;1195;2105;430500
445;1196;1858;520000
445;1196;1861;515000
445;1197;1860;805000
445;1197;1896;790000
445;1197;1974;790000
450;1588;3710;26678
450;1588;5219;26632
450;1590;4218;16606.3
450;1590;4736;13445.01
450;1590;5110;17464.4
450;1590;5251;14275.38
450;1590;5255;10405
450;1590;5256;23112.91
450;1591;5152;256384.64
450;1591;5209;347189.64
450;1592;3513;13961.73
450;1593;5216;16530
450;1593;5226;17100
450;1594;5073;68526.88
450;1594;5102;115200
450;1594;5106;70400
450;1594;5267;65600
450;1594;5274;65928
450;1595;5122;17980
450;1595;5125;18528.6
450;1595;5223;19214
450;1596;2946;8913
450;1597;4968;29593.8
450;1597;4968;1722
450;1599;3535;81000
450;1599;4698;45000
450;1599;4706;96000
450;1599;4711;55080
450;1599;5252;103680
450;1600;3580;199920
450;1600;3581;206399.52
450;1601;5254;17235.37
450;1602;5242;43500
450;1603;5271;30763.2
450;1604;5269;12900
450;1604;5279;12500
450;1607;3834;11999.88
450;1608;4968;34774.2
450;1608;4968;29608.2
450;1608;4968;1722
450;1608;4968;3444
450;1609;5286;41496
450;1610;3908;21140
450;1610;4458;20479.5
450;1610;5039;20499
450;1612;3622;19100
450;1612;5293;72570
450;1612;5294;51660
450;1613;2921;41900
450;1613;4494;38513.98
450;1613;4512;38130
450;1613;5295;40000
450;1614;4306;506576
450;1614;4750;512295
450;1615;4306;208227
450;1615;4750;228000
450;1616;1131;81558.84
450;1616;3933;78269.58
450;1616;5297;75460
450;1617;3618;258550
450;1617;3618;144550
450;1617;3618;114000
450;1618;3618;50000
450;1618;5311;30000
450;1618;3618;50000
450;1618;5311;30000
450;1619;4287;16776
450;1619;4780;22800
450;1621;4085;153900
450;1621;4086;153900
450;1622;5305;198800
450;1622;5309;274800
450;1622;4937;42312
450;1622;5305;24200
450;1622;5309;30000
450;1622;5305;174600
450;1622;5309;244800
450;1623;3298;57199.01
450;1623;4528;56046
450;1623;4766;58342
450;1623;5208;59858
450;1623;3298;7919.9
450;1623;4528;8334
450;1623;4766;8002
450;1623;4842;10339
450;1623;5208;9500
450;1623;3298;14883
450;1623;4528;15480
450;1623;4766;15490
450;1623;4842;17800
450;1623;5208;14880
450;1623;3298;16251.16
450;1623;4528;16532
450;1623;4766;16400
450;1623;4842;18352
450;1623;5208;17978
450;1623;3298;18144.95
450;1623;4528;15700
450;1623;4766;18450
450;1623;5208;17500
450;1626;3618;177000
450;1626;3618;103400
450;1626;3618;73600
450;1627;4194;9935.04
450;1627;4599;12299.4
450;1627;5330;9772.74
450;1628;3298;16150
450;1628;5204;16195
450;1628;5208;16980
450;1628;3298;16150
450;1628;5204;16195
450;1628;5208;16980
450;1629;3964;113400
450;1629;3965;11800
450;1629;4146;39360
450;1629;4150;38576.79
450;1629;4816;13899
450;1629;4835;19999
450;1629;5333;19000
450;1629;5335;37800
450;1629;5339;59238
459;4471;11303;301258.56
459;4473;11315;291384
468;428;1010;0.9337
468;428;2223;0.9271
468;428;2224;1.381
468;429;163;57810
468;433;2231;766241.9
468;433;2232;778222
468;433;2234;1009499
468;433;2235;1205710
468;433;2236;1026537
468;433;2238;997337.7
468;435;1124;38545.13
468;435;1196;25461
468;435;2248;29744.04
468;435;2249;22905.78
468;435;2253;34436.2
468;435;2254;31989.9
468;435;2260;27801.7
468;436;2255;4421
468;437;475;2873040.45
468;437;486;3222257.25
468;437;798;3063970.26
468;437;808;601979.79
468;437;810;3272689.88
468;437;1126;2851041.66
468;437;2259;2049901.09
468;438;811;9070
468;438;815;15700
468;438;816;15208
468;438;1301;8150
468;438;2264;16550
468;439;119;0
468;439;125;0
468;439;1057;0
468;439;1321;0
468;439;1324;0
468;439;1336;0
468;439;1400;0
468;439;2135;0
468;439;2270;0
468;439;2306;0
468;442;1070;336
468;442;1071;333
468;442;2283;334
468;447;2303;7106.4
468;448;163;10680
468;449;263;26489.15
468;449;265;26399
468;449;832;36197
468;449;999;26268
468;451;163;42300
468;452;1196;25600
468;452;2249;15600
468;452;2253;26400
468;452;2254;26600
468;452;2260;25400
468;453;475;1534146.75
468;453;486;1754644.13
468;453;798;1643736.43
468;453;810;1801291.31
468;453;1126;1742324.24
468;454;475;437954.55
468;454;486;479077.87
468;454;798;476545.21
468;454;810;439500
468;454;1126;410354.96
468;454;1815;407897.35
468;455;475;400207.7
468;455;486;347214.73
468;455;798;353707.31
468;455;810;328300
468;455;1126;349799.54
468;455;1815;366321.43
468;456;475;413440.73
468;456;486;363950
468;456;798;449105.25
468;456;810;370155.63
468;456;1126;384416.34
468;456;1815;391773.94
468;457;1293;2921.5
468;457;2319;19704.49
468;457;2321;26616.92
468;457;2322;2504.89
468;457;2323;14719.88
468;457;2324;27942.66
468;457;2326;13667.36
468;458;905;615000
468;458;977;680000
468;458;1077;678400
468;458;2283;749000
468;458;2286;699000
468;458;2287;900000
468;458;2288;730000
468;458;2333;600000
468;458;2340;785000
468;460;1407;188350
468;460;2343;224250
468;462;1196;32128
468;462;2248;33000
468;462;2249;23928.67
468;462;2253;32000
468;462;2254;28900
468;462;2260;26904.77
468;463;715;0
468;463;716;0
468;463;717;0
468;463;718;0
468;463;2347;0
468;467;189;13.49
468;467;2349;15.1
468;467;2363;13
468;472;344;4299
468;472;394;4226.21
468;472;2379;4240
468;472;2380;4300
468;472;2381;5055
468;472;2382;5473.04
468;472;2383;4590
468;475;172;64667.5
468;477;1437;1536.21
468;477;2393;270.21
468;478;37;44430
468;478;328;54700
468;478;2409;63100
468;478;2411;80000
468;479;1129;3.77
468;479;1130;3.57
468;479;1132;3.42
468;479;2412;8.85
468;480;351;35.4
468;480;457;31.3
468;480;480;30.6
468;480;550;31.4
468;480;808;30.87
468;480;810;31.2
468;481;2391;234000
468;485;2422;0.65
468;485;2425;0.48
468;486;1064;82676.09
468;486;1065;46599.59
468;486;2241;63884.71
468;489;32;17100
468;489;37;15640
468;489;38;13969
468;489;40;14730
468;490;59;142800
468;490;67;147450
468;491;1196;155.96
468;491;2363;143.62
468;491;2443;310.22
468;492;2452;186200
468;492;2453;186550
468;494;2456;0.813
468;494;2457;0.801
468;494;2459;0.798
468;496;582;135200
468;496;583;132000
468;496;584;109600
468;496;1170;107600
468;496;2431;108000
468;498;2422;0.44
468;500;583;132000
468;500;584;122400
468;500;1170;122800
468;500;2431;126000
468;502;2455;13720
468;503;577;788000
468;503;584;687800
468;504;244;9520
468;506;2400;291.4
468;507;1214;46518.5
468;507;2479;46619.99
468;508;257;4800
468;508;442;5100
468;508;905;5400
468;508;2484;3300
468;508;2486;4700
468;509;2488;-60010
468;511;789;2230
468;511;791;4500
468;511;824;2300
468;511;1368;2240
468;511;1375;5000
468;512;1422;132000
468;513;913;14170
468;513;1278;12146
468;513;1290;11756
468;513;1297;11110
468;513;2514;11016
468;513;2516;14840
468;513;2517;13209
468;514;583;131200
468;514;584;121600
468;514;1170;123600
468;514;2431;121200
468;515;2488;64685
468;517;2522;861600
468;517;2525;693600
468;517;2531;864000
468;520;1437;432.45
468;520;2393;270.21
468;520;2399;435.5
468;520;2508;654.95
468;520;2536;190.5
468;522;583;122400
468;522;584;114400
468;522;1170;114000
468;522;2431;122000
468;526;350;2180
468;526;457;2960
468;529;583;127600
468;529;584;114400
468;529;1170;116400
468;529;2431;114800
468;532;2379;40.39
468;532;2591;36.2
468;532;2592;43.45
468;532;2594;50.1
468;532;2598;40.6
468;533;2600;15.3
468;533;2601;15.25
468;533;2602;12.58
468;533;2603;15.6
468;534;712;30.77
468;534;913;30.93
468;534;2192;31
468;535;2611;55388
468;535;2613;68760.7
468;535;2625;62496
468;535;2611;8031
468;535;2613;9700
468;535;2625;3000
468;535;2611;214400
468;535;2613;104600
468;535;2625;55400
468;536;583;122800
468;536;584;114400
468;536;1170;117200
468;536;2431;114800
468;537;583;132000
468;537;584;110800
468;537;585;160000
468;537;1169;156000
468;537;1170;111200
468;537;2431;116800
468;538;583;132000
468;538;584;117600
468;538;1170;118000
468;541;1214;14642.5
468;541;2478;15465.5
468;541;2479;14023.77
468;541;2643;13314.07
468;541;2644;27446
468;541;2665;13499.9
468;546;712;4.746
468;546;913;5.747
468;546;2191;6.78
468;546;2192;7.855
468;546;712;58.138
468;546;910;61.515
468;546;913;58.491
468;546;2191;57.95
468;546;2192;61.015
468;548;119;1032.6
468;548;1057;841
468;548;1336;612.8
468;548;1402;1424
468;548;2663;787.24
468;549;577;180000
468;549;583;118800
468;549;584;113200
468;549;1170;113600
468;549;2431;120400
468;551;1010;9691800
468;552;1010;13256600
468;553;1010;16153000
468;554;1010;41.1
468;554;1011;42
468;555;2663;40.02
468;555;2690;0.0167
468;556;107;129
468;556;2693;128
468;557;2701;407
468;557;2702;6310
468;558;864;20.99
468;558;1368;24.63
468;558;2547;37.46
468;558;2548;14.8
468;558;2561;15.59
468;559;800;3027268.18
468;559;808;272379.31
468;559;1117;2953217
468;559;1126;2905400
468;559;1271;3120918.32
468;559;1273;2995000
468;559;1274;3079762.27
468;559;1597;2933150
468;559;1767;2919990
468;559;2706;2971500
468;561;583;122400
468;561;584;112800
468;561;1170;113200
468;561;2431;116400
468;563;1293;2154
468;563;2319;4320.57
468;563;2321;3057.1
468;563;2323;4582.14
468;563;2324;3009.61
468;563;2326;13117.02
468;563;2581;561.48
468;563;2714;34223.1
468;563;2715;716.25
468;563;2717;40512.9
468;564;2517;35450
468;564;2721;35900
468;564;2724;35530
468;565;263;114835
468;565;265;109650
468;565;424;102190
468;565;1006;101705
468;565;2731;143550
468;566;49;294850
468;566;263;248225
468;566;265;270050
468;566;828;232400
468;566;831;249000
468;566;999;635300
468;566;1190;229175
468;566;2732;221275
468;566;2736;382000
468;569;583;132000
468;569;584;109600
468;569;1170;109200
468;569;2431;160000
468;571;2744;9558
468;571;2747;7373
468;571;2753;11979
468;571;2766;16100
468;574;2760;1823.3
468;574;2762;1116.17
468;576;861;19241148
468;576;2767;22803378
468;577;472;2361650
468;579;583;128000
468;579;584;119600
468;579;1170;127600
468;579;2431;120000
468;581;514;2107600
468;582;59;271820
468;582;85;291730
468;583;2201;-50313.7
468;583;2163;506.9
468;583;2200;14755
468;583;2201;11651.9
468;583;2211;990
468;583;2200;22.5
468;583;2201;2886.3
468;583;2211;3341.5
468;583;2201;2470.8
468;583;2211;3105
468;583;2200;8200
468;583;2201;4937.2
468;583;2211;7447
468;583;2200;9785
468;583;2201;9412.4
468;583;2205;6031
468;583;2211;400
468;583;2200;4590
468;583;2201;7052.5
468;583;2205;7184
468;583;2211;319
468;583;2201;6089.9
468;583;2211;8636.5
468;583;2201;5387
468;583;2211;404
468;583;2214;395
468;583;2163;6996.5
468;583;2200;6934
468;583;2201;3915.5
468;583;2211;7377
468;583;2163;5766
468;583;2200;5820
468;583;2201;4320
468;583;2211;4284
468;583;2201;830.2
468;586;263;26100
468;586;999;25566
468;586;1006;25472
468;587;583;130000
468;587;584;118400
468;587;1170;132000
468;587;2431;118800
468;588;445;368200
468;590;445;161400
468;591;445;1175400
468;593;514;489500
468;594;514;156800
468;595;514;888000
468;596;514;231200
468;597;514;204600
468;598;445;376250
468;601;2031;5284
468;601;2807;16100
468;602;583;140000
468;602;584;120400
468;602;1169;159600
468;602;1170;128400
468;602;2431;120000
468;604;172;246340
468;604;862;211260
468;604;1202;210560
468;609;789;3679.91
468;609;791;5562.84
468;609;1375;4270.8
468;616;2851;271500
468;616;2852;163050
468;619;583;126000
468;619;584;125600
468;619;1169;148000
468;619;1170;132000
468;619;2431;126400
468;621;864;16
468;621;2548;11.56
468;621;2552;20.98
468;621;2561;14.8
468;621;2568;12.5
468;621;2866;25
468;621;2867;15.82
468;621;2868;11.76
468;622;583;125200
468;622;584;125600
468;622;587;130000
468;622;1169;158000
468;622;1170;130800
468;624;864;44.94
468;624;2548;28.88
468;624;2561;58.77
468;624;2877;47.53
468;624;2880;48.4
468;632;905;600001
468;632;1077;599000
468;632;2926;597000
468;633;583;131600
468;633;584;125200
468;633;587;125600
468;633;1169;168400
468;633;1170;136000
468;636;972;5.1
468;636;1099;2.5
468;637;583;132000
468;637;584;131600
468;637;587;132800
468;637;1169;152000
468;637;1170;140000
468;647;583;130000
468;647;584;120000
468;647;587;120400
468;647;1169;132000
468;647;1170;134800
509;1000;2310;491246
509;1000;2822;206728.76
509;1001;2320;4946.4
509;1002;2570;500000
509;1003;2822;52056
509;1007;2337;215395
509;1007;2822;152822
509;1007;2891;151822
509;1008;2822;351581.91
509;1008;2891;476370
509;1009;2822;180857
509;1009;2891;182857
509;1011;2310;345000
509;1011;2891;368500
509;1012;2310;315000
509;1012;2891;345000
509;1013;2373;57392
509;1013;2822;40261.5
509;1014;2822;3338
509;1015;2822;1454724.96
509;1015;2891;1573668
509;1016;2645;17800
509;1016;2646;43135
509;1016;2905;43500
509;1016;2989;18000
509;1017;2645;115170
509;1018;2310;1598400
509;1018;2812;1595000
509;1018;2891;2120000
509;1020;2626;168000
509;1020;2947;117680
509;1020;2995;108000
509;1021;2310;108642
509;1021;2373;132858
509;1021;2822;114693.6
509;1022;2373;15051
509;1022;2822;11273.8
509;1022;2993;13958
509;1024;772;14310000
509;1024;2576;15210000
509;1024;2577;16110000
509;1024;2999;14355000
509;1025;2373;21840
509;1025;2822;18850.5
509;1026;2373;167176
509;1026;2822;171610
509;1026;2990;154323
509;1026;3002;292180
509;1027;2822;34125
509;1027;2996;36596
509;1027;3000;127440
509;1027;3001;43537
509;1028;2310;2671621
509;1028;2891;2938783
509;1029;2822;9185.15
509;1030;2373;664237
509;1030;2822;287000
509;1030;2990;288000
509;1030;3002;1378913
509;1031;2345;10050
509;1031;2989;10990
509;1032;2321;945000
509;1032;2891;1370550
509;1032;3003;935000
509;1033;2373;241037
509;1033;2822;159563.36
509;1033;3000;183608
509;1033;3001;191616
509;1035;2310;280250
509;1035;2891;263595
509;1036;2373;10797
509;1036;2822;6038.7
509;1037;3000;42231.3
509;1038;2356;43972
509;1038;2373;69863.14
509;1038;2822;38583.44
509;1040;2310;487250
509;1040;2376;337700
509;1040;2891;511450
509;1040;2965;855119
509;1042;2373;23800
509;1042;2822;23145.6
509;1043;2444;18528972
509;1044;2822;67780.6
509;1045;3018;7000
509;1046;2310;4000000
509;1046;2321;4110000
509;1046;2891;4210000
509;1047;2310;254000
509;1047;2389;249000
509;1048;2454;477102.6
509;1050;2822;139000
509;1050;2891;144200
509;1050;2990;211698.22
509;1051;2822;479000
509;1051;2990;484640.68
509;1052;2645;16440
509;1052;2646;17348
509;1052;2989;15324
509;1055;2356;35910
509;1055;2822;54840
509;1055;2996;32910
509;1055;3000;71222
509;1056;2383;725000
509;1056;2454;775000
509;1056;2585;715000
509;1057;2454;2879710
509;1057;2833;2889710
509;1057;2871;5926469
509;1058;2822;21177
509;1059;2822;564417
509;1059;2990;569417
509;1061;2383;2220000
509;1061;2454;2230000
509;1062;2326;189564
509;1062;2585;146154
509;1062;3025;186370
509;1065;622;35
509;1065;2297;13
509;1065;621;85
509;1065;622;30
509;1065;2297;7
509;1065;621;50
509;1065;622;3
509;1065;2297;3
509;1066;622;207516
509;1069;2447;1229840
509;1069;2822;1222236.2
509;1069;3033;911100
509;1070;2454;1483976
509;1070;2833;1335711
509;1071;2383;296991.7
509;1071;2454;271287
509;1071;2848;218707
509;1072;2310;1532000
509;1072;2891;1522254
509;1073;3018;11800000
509;1073;3020;9898000
509;1073;3039;11960000
509;1074;3044;32225000
509;1077;2310;2271921
509;1077;2321;2510278
509;1077;2891;2261921
509;1078;2310;1598000
509;1079;2310;1519000
509;1079;2891;1638000
509;1079;3060;3535000
509;1081;2373;754490.88
509;1081;2822;244238.4
509;1082;2383;3537540
509;1082;2454;3032210
509;1082;2506;3307126
509;1082;2585;3340629.7
509;1082;2848;3295021
509;1082;3063;3282236.17
509;1083;2822;130258
509;1083;2990;151567
509;1083;3067;86110
509;1084;2428;910515
509;1084;2608;986300
509;1084;3065;2052192
509;1085;3064;9427447
509;1086;2454;5665000
509;1086;2506;5685000
509;1086;2848;7250000
509;1087;2585;9448308.6
509;1087;2871;11996818.01
509;1087;3063;10494555.9
509;1087;3064;9915447.67
509;1088;2923;335590
509;1088;2946;196695
509;1089;3069;578000
509;1089;3071;678063
509;1090;2947;81780
509;1090;2995;83100
509;1091;2321;2868000
509;1091;2891;2817000
509;1091;3064;2827000
509;1092;2891;166000
509;1092;3058;137600
509;1093;2562;2950001
509;1095;2310;50000
509;1095;2376;97700
509;1095;2891;55000
509;1096;2383;4225313
509;1096;2454;3538971
509;1096;2848;4856000
509;1096;3063;3034549.31
509;1097;2321;1198700
509;1097;2891;1032000
509;1097;2959;1180000
509;1098;2891;103960
509;1098;2959;94480
509;1099;2947;281074
509;1100;772;14280000
509;1100;2576;14577500
509;1100;2577;14875000
509;1100;2999;14322500
509;1101;2560;1066313
509;1101;2826;649000
509;1101;3044;695000
509;1102;2644;128107
509;1102;2646;235000
509;1102;2905;140964.63
509;1102;2989;95563
509;1102;3077;113669.8
509;1102;2644;35965
509;1102;2646;80000
509;1102;2905;42934.63
509;1102;2989;31330
509;1102;3077;29814
509;1102;2644;36498
509;1102;2646;55000
509;1102;2905;39600
509;1102;2989;27500
509;1102;3077;32106.8
509;1102;2644;6289
509;1102;2646;10000
509;1102;2905;7730
509;1102;2989;4540
509;1102;3077;4549
509;1102;2644;49355
509;1102;2646;90000
509;1102;2905;50700
509;1102;2989;32193
509;1102;3077;47200
509;1103;2321;5190739
509;1103;3064;4535346
509;1104;2444;19381860
509;1105;2454;2090000
509;1105;2833;2224000
509;1105;2848;2100000
509;1108;2405;990000
509;1109;3018;13225000
509;1109;3020;14325000
509;1109;3021;15225000
509;1109;3039;12050000
509;1111;2547;420000
509;1111;2899;415000
509;1113;2310;1910000
509;1113;2376;1825000
509;1113;2389;1344100
509;1114;2891;397000
509;1114;2959;425000
509;1114;2964;420000
509;1115;2310;1295000
509;1115;2812;489000
509;1115;2959;870000
509;1116;2548;266715
509;1116;2608;283300
509;1117;2891;650000
509;1118;2822;392565
509;1118;3033;398166
509;1118;2822;366780
509;1118;3033;358512
509;1118;2822;8658
509;1118;3033;11160
509;1118;2822;7182
509;1118;3033;10794
509;1118;2822;0
509;1118;3033;0
509;1118;2822;9945
509;1118;3033;17700
509;1119;2310;852000
509;1119;2376;1200000
509;1119;2891;1220000
509;940;2451;1020366
509;940;2487;709037
509;940;2859;703560
509;940;2948;793770.98
509;940;2451;340122
509;940;2487;225546
509;940;2859;238397
509;940;2911;330820
509;940;2948;269645
509;940;2956;240321
509;940;2451;340122
509;940;2487;225746
509;940;2859;231061
509;940;2948;271215
509;940;2956;239822
509;940;2451;340122
509;940;2487;257745
509;940;2859;234102
509;940;2948;252910.98
509;940;2451;113374
509;940;2487;56386.5
509;940;2859;79465.67
509;940;2948;89583.06
509;940;2956;48064.2
509;946;2498;145000
509;946;2826;144000
509;947;2321;751000
509;947;2445;779129
509;947;2891;741000
509;952;2644;60622
509;952;2645;40725
509;952;2646;61325
509;953;2667;5559300
509;953;2939;5593510
509;953;2941;3707895
509;953;2942;4614966
509;954;2498;81040
509;954;2562;198280
509;956;2645;87200
509;956;2905;65398
509;956;2944;151100
509;956;2947;106140
509;957;2387;1079624.96
509;957;2671;714861
509;958;2645;299608.38
509;960;2951;275000
509;960;2952;269000
509;960;2953;278000
509;961;2310;63032
509;961;2389;121564
509;961;2826;42065
509;961;2829;56928
509;961;2310;93639
509;961;2389;19843646
509;961;2826;74885
509;961;2829;97190
509;962;2310;290000
509;962;2376;337000
509;962;2891;434820
509;963;2510;111350
509;965;2310;135000
509;965;2959;118820
509;966;2310;21925.73
509;966;2822;16900
509;966;2963;17000
509;967;2310;329000
509;967;2713;871000
509;967;2812;334000
509;968;2947;84600
509;968;2966;118710
509;969;2376;177000
509;969;2389;396000
509;969;2891;343700
509;969;2965;552000
509;970;2310;360000
509;970;2389;355000
509;970;2891;430000
509;971;2454;1120000
509;971;2585;1100000
509;972;2310;1300000
509;972;2321;1491583
509;972;2891;1290000
509;973;2454;2400000
509;973;2506;3333956
509;973;2585;2390000
509;974;2496;164000
509;974;2566;120000
509;975;2310;1227000
509;975;2321;1336138
509;975;2891;1217000
509;976;2645;8237.5
509;977;2389;281151.33
509;977;2829;377114.2
509;977;2389;48448.7
509;977;2829;105490
509;977;2389;50513.19
509;977;2829;43530
509;977;2389;182189.44
509;977;2829;228094.2
509;978;2971;2243700
509;980;2570;90000
509;980;2976;110000
509;983;2310;1750000
509;983;2321;2097224
509;983;2891;1969362
509;984;2975;42000000
509;984;2976;25000
509;985;2975;350000
509;985;2976;490000
509;986;2975;280000
509;986;2976;480000
509;987;2310;2904000
509;987;2321;2990000
509;987;2891;2894000
509;988;2310;472999
509;988;2321;468500
509;988;2891;466000
509;989;2310;1740000
509;989;2321;2337667
509;990;2310;2135000
509;990;2321;2130000
509;990;2891;2160000
509;991;2667;234200
509;991;2832;270000
509;991;2893;234500
509;992;2975;450000
509;992;2976;430000
509;993;2383;796377.4
509;993;2454;747200.83
509;994;2975;5200000
509;994;2976;360000
509;995;2570;5000
509;997;2832;239960
509;997;2893;220708
509;999;2310;471143
512;273;239;80100
512;273;240;80200
512;290;115;99500
512;290;243;101111
512;294;248;183084
512;294;249;181920
512;294;250;186900
512;294;248;208044
512;294;249;205080
512;294;250;206160
512;294;246;20520
512;294;247;20880
512;294;249;40200
512;294;251;23880
512;315;252;2080000
512;320;241;56465654
512;320;242;3443
512;334;252;6600
512;334;255;6460
512;335;254;1500000
512;335;255;1450000
512;335;256;5000000
512;348;259;165990
512;348;260;162986.08
512;348;261;162931.77
512;351;241;31000
512;351;242;29380
512;355;262;118250
512;355;263;102985
512;355;264;102770
512;355;262;141900
512;355;263;123582
512;355;264;123324
512;387;280;634707.6
512;387;281;634937.4
512;387;282;634822.5
512;387;283;642520.8
512;392;241;34030
512;392;242;7700
512;395;265;97000
512;395;266;98000
512;398;284;1481280
512;398;285;1498068
512;399;265;9600
512;399;287;9552
512;402;266;156000
512;402;288;174000
512;403;265;11040
512;403;289;9600
512;404;271;852
512;404;274;222
512;408;272;1760
512;409;290;91948.725
512;409;290;21260.8
512;409;290;37388.67
512;409;290;1766.6
512;409;290;14598.144
512;409;290;2008.49
512;409;290;1735.8
512;409;290;0
512;409;290;0
512;411;243;50
512;416;241;1600
512;416;242;1760
512;417;241;6100
512;417;242;6710
512;417;292;6520
512;418;241;8836
512;418;292;5721
512;419;241;1559
512;419;242;1666
512;422;284;28500
512;422;285;29160
512;425;254;635
512;425;276;669
512;431;252;10010000
512;431;255;9905000
512;433;255;1000
512;464;294;325550000
512;464;295;357880000
512;464;294;325550000
512;464;295;357880000
512;467;284;652000
512;467;285;672800
512;471;297;3690000
512;471;298;2961000
512;471;299;1701000
512;482;300;5231800
512;482;301;5258100
512;483;300;7383000
512;483;302;7382900
512;483;303;7300000
512;490;272;308
512;490;273;236000
512;490;304;1400
512;491;272;140
512;491;304;154
512;493;307;1445505
512;499;294;2434200
512;499;295;1976800
512;503;242;453453
512;504;284;1056000
512;504;285;105580.8
512;504;293;502592
512;505;309;3342535
512;505;310;3220400
512;505;311;3286300
512;509;255;1000
512;510;241;233
512;511;255;1000
512;512;255;1000
512;513;255;1000
512;514;241;5000
512;514;242;5500
512;522;255;828000
512;523;255;240000
512;523;293;360000
512;523;313;420000
512;524;321;6955.2
512;524;325;6953.04
512;525;317;57878
512;525;321;37599.4
512;525;322;37533.94
512;526;329;11207030.64
512;527;329;9099898.8
512;529;330;1486129
512;529;331;1419753
512;530;292;7700
512;531;292;7700
512;531;332;7770
512;532;292;564654
512;533;333;459450
512;534;255;6000
512;534;293;6200
512;535;255;6000
512;535;293;6200
512;535;293;1159
512;535;313;1320
512;536;255;580160
512;539;334;210500
512;539;335;210000
512;539;336;183700
512;540;292;7700
512;540;332;7770
512;543;242;11454960
512;543;292;7700
512;543;332;7770
512;544;242;11454960
512;544;292;7700
512;544;332;7770
512;546;242;11454960
512;546;292;7700
512;546;332;7770
512;549;337;275000
512;549;338;274500
512;549;339;274797.79
512;550;337;1700000
512;550;338;1550000
512;550;339;1821855.04
512;550;340;1550599.22
512;551;255;1000000
512;552;341;85687.36
512;552;342;77997
512;552;341;14607.054
512;552;342;14600.52
512;552;341;9252.012
512;552;342;9251.88
512;552;341;70397.03
512;552;342;61944.3
512;553;343;1182144
512;558;337;1670094.2
512;558;338;1551500
512;558;339;1821855.04
512;558;340;1551599.22
512;559;338;1176401.77
512;559;339;1176400
512;560;338;85948.85
512;560;339;85900
512;561;344;480000
512;561;345;643526.41
512;561;346;479900
512;562;344;2111111
512;562;346;2111110
512;562;347;2440000
512;563;344;2200000
512;563;345;2349249
512;563;346;2199000
512;563;348;2245400
512;564;349;34900
512;564;350;28200
512;564;351;24200
512;564;352;23200
